id,title,country_name
12584,The Shootist,United States of America
70042,Theremin: An Electronic Odyssey,
1627,The Wild Child,France
11542,Altered States,United States of America
17169,Any Which Way You Can,United States of America
39176,The Awakening,United Kingdom
33214,Bad Timing,United Kingdom
19267,The Big Brawl,Hong Kong
19267,The Big Brawl,United States of America
2770,American Pie 2,United States of America
12610,Osmosis Jones,United States of America
1933,The Others,Spain
1933,The Others,United States of America
1933,The Others,France
1933,The Others,Italy
13496,American Outlaws,United States of America
21055,All Over the Guy,United States of America
24936,The Deep End,United States of America
80070,On the Edge,Ireland
10972,Session 9,United States of America
207541,The Turandot Project,
1722,Captain Corelli's Mandolin,United Kingdom
1722,Captain Corelli's Mandolin,United States of America
1722,Captain Corelli's Mandolin,France
9896,Rat Race,Canada
9896,Rat Race,United States of America
26665,Aberdeen,United Kingdom
26665,Aberdeen,Norway
26665,Aberdeen,Sweden
125707,Innocence,
9683,Bubble Boy,United States of America
2779,The Curse of the Jade Scorpion,Germany
2779,The Curse of the Jade Scorpion,United States of America
2294,Jay and Silent Bob Strike Back,United States of America
10016,Ghosts of Mars,United States of America
26602,Summer Catch,United States of America
37920,An American Rhapsody,United States of America
37920,An American Rhapsody,Hungary
22230,Happy Accidents,United States of America
206412,Lisa Picard Is Famous,
13966,Maybe Baby,United Kingdom
742,Together,Sweden
248757,Punks,
15104,Tortilla Soup,United States of America
8922,Jeepers Creepers,Germany
8922,Jeepers Creepers,United States of America
11065,O,United States of America
21118,Waking Up in Reno,United States of America
46727,Speedway Junky,United States of America
16314,3 Ninjas,United States of America
18885,3 Ninjas Kick Back,Japan
18885,3 Ninjas Kick Back,United States of America
40508,3 Ninjas Knuckle Up,United States of America
5922,The Hunter,United States of America
27346,Maniac,United States of America
34223,Vamp,United States of America
16307,The Wicker Man,United Kingdom
27681,Wish Upon a Star,United States of America
11370,The Musketeer,United Kingdom
11370,The Musketeer,United States of America
11370,The Musketeer,Germany
11370,The Musketeer,Luxembourg
12508,Rock Star,United States of America
14033,Soul Survivors,United States of America
25462,Two Can Play That Game,United States of America
223346,Bounce: Behind The Velvet Rope,
34714,Diamond Men,United States of America
47161,Djomeh,Iran
47161,Djomeh,France
106230,The Iron Ladies,Thailand
35176,Kill Me Later,United States of America
18734,L.I.E.,United States of America
44321,Our Lady of the Assassins,Colombia
44321,Our Lady of the Assassins,France
44321,Our Lady of the Assassins,Spain
26661,Abbott and Costello Meet the Mummy,United States of America
5998,"Dr. Mabuse, the Gambler",Germany
58062,Into the Arms of Strangers: Stories of the Kindertransport,United Kingdom
58062,Into the Arms of Strangers: Stories of the Kindertransport,United States of America
2176,The Glass House,United States of America
20857,Hardball,Germany
20857,Hardball,United States of America
22617,Dinner Rush,United States of America
75386,Haiku Tunnel,
2185,Big Trouble,United States of America
10696,Glitter,United States of America
2034,Training Day,Australia
2034,Training Day,United States of America
21538,The American Astronaut,
51722,Children Underground,
101860,Go Tigers!,
48834,Liam,France
48834,Liam,Germany
48834,Liam,Italy
48834,Liam,United Kingdom
30379,Megiddo: The Omega Code 2,United States of America
31016,Sidewalks of New York,United States of America
32567,The Endurance: Shackleton's Legendary Antarctic Expedition,United States of America
32567,The Endurance: Shackleton's Legendary Antarctic Expedition,United Kingdom
32567,The Endurance: Shackleton's Legendary Antarctic Expedition,Germany
32567,The Endurance: Shackleton's Legendary Antarctic Expedition,Sweden
12537,The French Lieutenant's Woman,United Kingdom
9028,The Great Silence,Italy
9028,The Great Silence,France
16180,The Legend of Hell House,United Kingdom
11521,Little Man Tate,United States of America
21028,Moscow Does Not Believe in Tears,Russia
27327,Phantom of the Paradise,United States of America
35200,The Return of a Man Called Horse,United States of America
21242,Valdez Is Coming,Spain
21242,Valdez Is Coming,United States of America
29756,13 Ghosts,United States of America
82523,Montenegro,Sweden
82523,Montenegro,United Kingdom
20115,Opera,Italy
30295,Father Goose,United States of America
25767,The Grass Is Greener,United Kingdom
33725,A Hole in the Head,United States of America
22874,Indiscreet,United Kingdom
22874,Indiscreet,United States of America
11576,"It's a Mad, Mad, Mad, Mad World",United States of America
43860,King Solomon's Mines,United Kingdom
43802,The Little Foxes,United States of America
9660,Operation Petticoat,United States of America
15393,Play Misty for Me,United States of America
248,Pocketful of Miracles,United States of America
40885,Sayonara,United States of America
25905,The Shop on Main Street,Czech Republic
25905,The Shop on Main Street,Czechoslovakia
21148,Spring Break,United States of America
1644,The Vanishing,United States of America
12502,Silkwood,United States of America
66092,I Never Promised You a Rose Garden,United States of America
10373,Quadrophenia,United Kingdom
13766,SpaceCamp,United States of America
16380,When Worlds Collide,United States of America
12103,Don't Say a Word,Australia
12103,Don't Say a Word,United States of America
11313,Hearts in Atlantis,Australia
11313,Hearts in Atlantis,United States of America
9398,Zoolander,Germany
9398,Zoolander,United States of America
35066,Born Romantic,United Kingdom
45864,Extreme Days,United States of America
55372,Va Savoir (Who Knows?),France
55372,Va Savoir (Who Knows?),Italy
55372,Va Savoir (Who Knows?),Germany
292947,Won't Anybody Listen,
10866,Joy Ride,United States of America
34549,Max Keeble's Big Move,United States of America
9778,Serendipity,United States of America
34453,Grateful Dawg,
58429,La Cienaga,Argentina
58429,La Cienaga,Japan
58429,La Cienaga,France
58429,La Cienaga,Spain
16121,The Big Red One,United States of America
40220,The Boogey Man,United States of America
166,The Party,France
42787,Lady in a Cage,United States of America
1623,Brubaker,United States of America
40932,Can't Stop the Music,United States of America
32027,Carny,United States of America
13550,The Changeling,Canada
13612,Cheech & Chong's Next Movie,United States of America
16769,Coal Miner's Daughter,United States of America
42158,The Competition,United States of America
27958,Cruising,Germany
27958,Cruising,United States of America
86463,D.O.A.,
31703,Death Ship,Canada
31703,Death Ship,United Kingdom
1716,The Last Metro,France
27059,Divine Madness,United States of America
20681,The Dogs of War,United Kingdom
57743,The Learning Curve,
3172,Bandits,United States of America
17708,Corky Romano,United States of America
12780,Iron Monkey,Hong Kong
570,Fat Girl,France
570,Fat Girl,Italy
1018,Mulholland Drive,France
1018,Mulholland Drive,United States of America
25641,My First Mister,Germany
25641,My First Mister,United States of America
16767,Spriggan,Japan
102933,Things Behind the Sun,United States of America
11380,Bones,United States of America
27396,Brannigan,United Kingdom
27396,Brannigan,United States of America
26299,Clambake,United States of America
984,Dirty Harry,United States of America
15559,Destiny in Space,United States of America
14811,Fiddler on the Roof,United States of America
21741,Hail Columbia!,United States of America
77670,Kansas,United States of America
55727,Making the Grade,
15560,Mission to Mir,United States of America
9585,Not Without My Daughter,United States of America
14267,Female Trouble,United States of America
45929,Titanica,Canada
768,From Hell,Czech Republic
768,From Hell,United Kingdom
2100,The Last Castle,United States of America
11091,Riding in Cars with Boys,United States of America
3173,Bangkok Dangerous,Thailand
27092,Burnt Money,Argentina
27092,Burnt Money,Spain
27092,Burnt Money,Uruguay
23941,Dancing at the Blue Iguana,United States of America
18192,Focus,United States of America
11845,Intimacy,France
11845,Intimacy,Germany
11845,Intimacy,Spain
11845,Intimacy,United Kingdom
9081,Waking Life,United States of America
167,K-PAX,Germany
167,K-PAX,United Kingdom
167,K-PAX,United States of America
34043,On the Line,United States of America
9378,Thir13en Ghosts,Canada
9378,Thir13en Ghosts,United States of America
27444,Better Than Sex,Australia
27444,Better Than Sex,France
141,Donnie Darko,United States of America
10034,High Heels and Low Lifes,United Kingdom
10034,High Heels and Low Lifes,United States of America
11457,Life as a House,United States of America
10778,The Man Who Wasn't There,United Kingdom
10778,The Man Who Wasn't There,United States of America
78657,Ouch,France
67385,The Town Is Quiet,France
151727,Trembling Before G-d,Israel
151727,Trembling Before G-d,United States of America
151727,Trembling Before G-d,France
11456,Domestic Disturbance,United States of America
585,"Monsters, Inc.",United States of America
10796,The One,United States of America
23949,Tape,United States of America
11088,Heist,United States of America
9889,Shallow Hal,United States of America
140511,King of the Jungle,
133115,Maze,
45964,When a Stranger Calls,United States of America
32014,Timerider: The Adventure of Lyle Swann,United States of America
13408,The Wash,United States of America
671,Harry Potter and the Philosopher's Stone,United Kingdom
671,Harry Potter and the Philosopher's Stone,United States of America
17731,The Fluffer,United States of America
20794,Novocaine,United States of America
11469,Black Knight,United States of America
14369,Out Cold,United States of America
1535,Spy Game,United Kingdom
1535,Spy Game,United States of America
1433,The Devil's Backbone,Spain
1433,The Devil's Backbone,Mexico
1999,In the Bedroom,United States of America
58098,The Way We Laughed,Italy
