id,title,genero,popularity
12625,Fatal Beauty, Action   Adventure   Drama   Western ,1.47
126250,Fatal Beauty, Comedy   Romance ,1.47
12626,Gone in Sixty Seconds, Comedy   Drama   Romance ,14.09
126265,American Pimp, Drama ,1.15
12627,Love's Labour's Lost, Drama ,5.87
126277,Love's Labour's Lost, Horror   Thriller ,5.87
126278,Love's Labour's Lost, Horror   Documentary ,5.87
12628,Sunshine, Drama   Action   Thriller   Crime ,2.56
12629,Sunshine, Action   Drama   Thriller ,2.56
126300,Sunshine, Drama   Foreign ,2.56
126306,Sunshine, Drama ,2.56
12631,Trixie, Comedy ,1.63
126313,American Virgin,  ,0.11
126314,Hamlet, Documentary   Drama   Romance ,12.5
126315,Hamlet, Drama ,12.5
126318,Hamlet, Drama   Foreign ,12.5
126319,Coming Home, Animation   Comedy   Drama   Family ,3.18
12632,American Pop, Drama   Foreign ,2.34
126321,Assault on Precinct 13, Drama ,11.88
126323,Near Dark, Thriller ,7.91
12633,One False Move, Action   Crime   Drama   Thriller ,3.14
126331,Shaft, Romance   Documentary ,3.74
126337,The Conversation, Drama ,13.25
12634,Cutter's Way, Comedy   Crime ,2.7
12635,The Fury, Drama   Music ,11.84
12636,The Paper Chase, Action   Foreign   Horror   Science Fiction ,2.35
12637,Prince of the City, Drama   Music   Romance ,3.6
126376,Serpico, Drama ,12.84
12638,Serpico, Adventure   Drama   Thriller ,12.84
12639,Ace in the Hole, Western ,11.05
126402,Lonely Are the Brave,  ,2.28
126413,The Sugarland Express,  ,4.51
126415,Trouble in Paradise, Action   Drama   Romance   Western ,3.35
126418,Big Trouble in Little China, Comedy   Drama ,11.11
126420,Badlands, Fantasy ,16.64
126421,Battleship Potemkin,  ,12.91
126423,Boys and Girls, Documentary ,10.07
126432,Shaft, Romance   Drama ,7.42
126442,Shaft, Comedy ,7.42
12645,Titan A.E., Drama   Action   Thriller ,7.52
12646,Butterfly, Adventure   Animation   Fantasy ,2.75
126464,Jesus' Son, Action   Drama   Thriller   Foreign ,5.95
12647,Jesus' Son, Drama   Action   Thriller   Crime ,5.95
12649,The Match, Comedy ,1.23
1265,Time Regained, Adventure   Drama   Family ,1.55
12650,Time Regained, Fantasy   Drama   Romance ,1.55
126509,Time Regained, Documentary ,1.55
12651,Chicken Run, Drama   War   Action ,11.83
126516,"Me, Myself & Irene", Drama ,9.95
126517,The Patriot, Drama ,15.96
12652,The Patriot, Drama   Romance ,15.96
126523,The Adventures of Rocky & Bullwinkle, Drama   History ,11.88
12653,The Adventures of Rocky & Bullwinkle, Action   Horror ,11.88
12655,The Perfect Storm, Action   Comedy   Crime ,18.91
126550,The Golden Bowl, Western ,1.64
126555,The Golden Bowl, Adventure   Family   Fantasy   Romance ,1.64
12656,The Golden Bowl, Action   Comedy   Drama   Thriller ,1.64
126560,Asylum, Drama   Western ,5.38
126563,Communion, Documentary ,2.63
12657,Communion, Romance   Comedy ,2.63
12658,Fun & Fancy Free, Comedy   Romance ,4.59
12659,The Kentucky Fried Movie, Drama ,9.13
126596,Bound by Honor, Drama ,6.4
126597,Daughter of Dr. Jekyll, Animation   Horror   Mystery ,0.14
1266,F/X, Action   Crime   Drama   Thriller ,6.62
12660,F/X2, Drama   History   Romance   War ,3.19
12661,The Hot Spot, Comedy   Crime ,3.99
126610,Missing in Action, Documentary ,6.24
12662,Missing in Action 2: The Beginning, Horror   Thriller ,9.11
12663,Braddock: Missing in Action III, Action   History   War ,7.36
12664,Thunderbolt and Lightfoot, Comedy   Drama ,8.28
126644,Dreamscape, Drama ,3.56
12665,The Golden Voyage of Sinbad, Drama   Fantasy   Science Fiction   Thriller ,5.89
126676,The Golden Voyage of Sinbad,  ,5.89
126692,Hatchet for the Honeymoon,  ,1.49
1267,Hatchet for the Honeymoon, Animation   Comedy   Family ,1.49
126706,House Party, Drama ,2.29
126712,House Party 2, Action   Crime   Science Fiction ,7.25
126729,Make Mine Music,  ,5.79
126732,Melody Time, Drama ,6.77
126748,Nekromantik,  ,3.22
126749,On Our Merry Way, Drama   Mystery ,0.61
126754,Project Moon Base, Thriller   Horror   Mystery   Romance ,0.48
126757,Rocketship X-M, Comedy   Horror ,1.11
126759,Shaft in Africa, Drama ,1.42
126760,Shaft's Big Score!,  ,0.76
12677,Croupier, Horror   Thriller ,3.99
126777,Croupier, Adventure   History ,3.99
126781,Croupier, Drama ,3.99
126783,Croupier, War   Documentary ,3.99
126797,The Kid, Comedy   Drama ,15.05
1268,Scary Movie, Family   Comedy ,12.45
126816,But I'm a Cheerleader, Thriller ,4.93
126820,Shower, Documentary ,4.36
12683,Blow-Up, Action   Fantasy   Horror ,10.59
126832,Blow-Up, TV Movie   Documentary ,10.59
12684,Blow-Up, Thriller   Mystery ,10.59
126841,The Pawnbroker,  ,2.58
126846,Groove,  ,0.61
12685,Footloose, Action   Adventure   Fantasy   Horror ,10.4
126862,Duel in the Sun, Drama ,8.44
126863,X-Men,  ,0.95
126879,Chuck & Buck,  ,1.52
126881,The Five Senses,  ,0.63
126883,The Wisdom of Crocodiles, Drama   Crime ,5.0
126889,The In Crowd, Horror   Science Fiction   Thriller ,1.99
12689,What Lies Beneath, Comedy   Drama   Family   Romance ,9.5
1269,Pokémon: The Movie 2000, Comedy   Crime ,7.55
12690,Pokémon: The Movie 2000, Drama   Western   Crime ,7.55
126919,Criminal Lovers, Crime   Drama   Mystery   Thriller ,2.57
126922,Anatomy of a Murder, Drama   Romance ,9.47
126925,Freejack,  ,10.27
126927,Greaser's Palace, Thriller   Horror ,1.0
126929,H.O.T.S., Documentary ,0.59
126934,Knightriders, Romance   Drama   Family ,1.09
126947,Mackenna's Gold, Drama ,4.14
12695,Sinbad and the Eye of the Tiger, Comedy ,3.5
126958,Two Women,  ,4.37
12696,Two Women, Drama ,4.37
126963,What About Bob?, Animation   Action ,11.79
126969,White Sands, Drama ,3.18
12697,Breaker Morant, Animation   Family ,6.31
12698,Everything You Always Wanted to Know About Sex *But Were Afraid to Ask, War   Documentary   History ,5.38
12699,Interiors, Horror   Thriller ,4.52
126996,Love and Death, Documentary ,5.17
127,The Official Story, Drama ,1.96
12700,The Other Side of Sunday, Horror   Thriller ,0.28
12701,Pot o' Gold, Adventure   Drama   History   War ,0.94
127016,Tampopo, Crime   Thriller ,4.46
127017,Thomas and the Magic Railroad,  ,1.05
12702,Thomas and the Magic Railroad, Comedy   Horror   Science Fiction   Thriller ,1.05
127021,Nutty Professor II: The Klumps, Comedy   Animation ,6.67
12703,The Girl on the Bridge, Drama ,1.92
12704,Wonderland, Action   Adventure   Comedy ,1.43
127040,Autumn in New York, Comedy ,7.42
12705,Coyote Ugly, Action   Comedy ,15.65
12706,Hollow Man, Drama   Thriller ,7.91
12707,Hollow Man, Drama   Adventure   Horror ,7.91
12708,Space Cowboys, Comedy   Romance ,7.46
127083,Better Living, Music   Drama   Foreign ,1.28
12709,Mad About Mambo, Comedy   Drama   Romance ,4.52
127091,Psycho Beach Party, Action ,3.9
127092,Psycho Beach Party, Crime ,3.9
127094,Saving Grace, Comedy   Fantasy ,5.14
127097,Saving Grace,  ,5.14
127098,Black Sabbath, Comedy ,4.36
1271,Black Sabbath, Action   Adventure   War ,4.36
12710,Black Sabbath, Comedy ,4.36
127105,The Brain That Wouldn't Die, Thriller   Drama   Action ,2.13
12713,Bronco Billy, Drama ,3.9
12714,The Crush, Comedy   Drama   Romance ,8.98
127142,Kelly's Heroes, Drama ,8.42
127144,Kelly's Heroes, Horror   Fantasy   Animation ,8.42
127146,Phantasm II, Drama ,8.73
127148,Phantasm III: Lord of the Dead,  ,4.4
12715,Phantasm IV: Oblivion, Action   Adventure   Comedy ,7.59
127150,Pumpkinhead,  ,11.84
12716,Air America, Adventure   Drama ,10.27
12717,Sleepaway Camp, Adventure   Comedy   Drama   Romance ,6.22
12718,Steel Magnolias, Comedy   Horror   Science Fiction ,7.15
127186,...And God Created Woman, Drama ,3.28
12719,Easy Money, Action   Comedy   Crime ,7.96
1272,Ilsa: She Wolf of the SS, Science Fiction   Thriller ,4.41
12720,Ilsa: She Wolf of the SS, Drama   Horror   Thriller ,4.41
12721,Silent Fall, Action ,3.03
12722,The Spiral Staircase, Documentary   Foreign ,7.72
127224,What Ever Happened to Aunt Alice?, Documentary ,0.88
12723,Margaret Cho: I'm the One That I Want, Drama   Romance ,0.11
127236,The Tao of Steve, Drama   Foreign ,2.27
12724,The Tic Code, Horror   Thriller   Comedy ,0.94
127257,Aimee & Jaguar, Drama   Romance   Foreign ,0.84
127259,An Affair of Love, Drama ,1.78
127286,An Affair of Love,  ,1.78
1273,An Affair of Love, Adventure   Animation   Comedy   Family ,1.78
127304,An Affair of Love,  ,1.78
127320,The Autumn Heart,  ,0.41
127323,Bless the Child,  ,4.75
127326,Cecil B. Demented, Drama   Foreign ,7.0
127329,Cecil B. Demented, Action   Drama ,7.0
127363,The Eyes of Tammy Faye, Drama ,0.05
127367,The Opportunists, Drama ,0.17
127369,The Opportunists, Documentary ,0.17
127370,The Replacements, Music   Comedy   Romance   Drama ,13.45
127372,About Adam, Drama   History   War ,2.1
127373,About Adam, Drama ,2.1
127374,About Adam, Drama ,2.1
127375,The Cell, Documentary ,13.23
127380,The Cell, Adventure   Animation   Comedy   Family ,13.23
127391,Godzilla 2000, Comedy ,2.8
127413,The Original Kings of Comedy,  ,0.62
127424,Sunset Strip, Fantasy   Drama   Horror ,1.17
127445,All the Rage, Drama ,2.0
127451,The Naked Gun: From the Files of Police Squad!,  ,15.7
127468,The Naked Gun 2½: The Smell of Fear,  ,9.79
127471,Our Town,  ,1.27
127475,Shane, Action   Western   Crime ,6.64
127493,"Suddenly, Last Summer", Action   Crime   Drama   Thriller ,7.01
127495,Cat Ballou, Drama ,5.46
127497,A Couch in New York, Drama ,0.48
127501,A Couch in New York, Drama   Romance   Comedy ,0.48
127505,A Couch in New York, Documentary ,0.48
127509,A Couch in New York, Documentary ,0.48
127517,The Devil Rides Out, Drama   Thriller ,3.97
127521,Jerry and Tom, Thriller   Action   Crime ,1.07
127531,Supergirl, Drama   Action   Foreign ,11.93
127533,Supergirl, Action   Drama   History ,11.93
127540,X: The Unknown, Documentary ,7.53
127544,The Art of War, Action   Animation   Science Fiction ,9.8
127546,The Art of War, Comedy ,9.8
127560,The Ballad of Ramblin' Jack, Drama   History ,0.0
127564,Phish: Bittersweet Motel, Western ,0.16
12758,Bring It On, Western ,6.4
127585,Catfish in Black Bean Sauce, Action   Adventure   Fantasy   Science Fiction ,0.0
12759,The Crew, Horror ,2.09
127594,Love & Sex, Horror ,9.68
127602,Steal This Movie, Music   Romance   Comedy ,1.39
127608,Went to Coney Island on a Mission from God... Be Back by Five,  ,0.0
12761,Skipped Parts, Music   Drama ,1.98
127614,Highlander: Endgame, Foreign   Drama   Comedy ,11.43
12762,Backstage, Comedy ,0.36
12763,Turn It Up, Music ,1.32
12764,Anatomy, Action   Adventure   War ,5.57
127642,Nurse Betty, Drama   Horror   Thriller ,6.34
127651,Nurse Betty, Horror   Thriller ,6.34
12766,Alone, Action   Western   Romance ,0.45
127668,The Watcher, Drama   War ,6.17
12767,The Way of the Gun, Mystery   Thriller ,6.04
127687,Almost Famous, Documentary ,9.09
127688,Bait, Comedy ,3.16
1277,Circus, Romance   Drama ,0.65
12770,Circus, Action   Comedy   Drama ,0.65
127700,Crime + Punishment in Suburbia, Comedy ,5.06
127702,Duets, Mystery   Crime   Drama ,3.59
12771,Goya in Bordeaux, Comedy   Romance ,1.3
12772,Goya in Bordeaux, Comedy   Drama   Romance ,1.3
127728,Urbania, Drama ,0.45
12774,Uninvited Guest, Drama ,0.27
12775,The Specials, Adventure   Drama ,5.46
127756,Under Suspicion, Action ,11.84
12776,Prince of Central Park, Comedy ,1.19
127760,Urban Legends: Final Cut,  ,12.24
127762,Urban Legends: Final Cut, Documentary ,12.24
12777,Woman on Top, Drama   Romance   Science Fiction   Thriller ,2.94
127770,Dancer in the Dark, History   Drama ,10.68
127776,Dancer in the Dark, Drama ,10.68
12778,Dancer in the Dark, Comedy ,10.68
12779,Dancer in the Dark, Comedy   Romance ,10.68
127798,Dancer in the Dark, Romance   Drama ,10.68
1278,Dancer in the Dark, Drama   Romance ,10.68
12780,Dancer in the Dark, Action   Crime   Drama ,10.68
127803,Dancer in the Dark, Comedy ,10.68
127808,Dancer in the Dark, Romance   Drama   Music ,10.68
12781,Dancer in the Dark, Family   Comedy   Drama ,10.68
127812,Dancer in the Dark, Mystery ,10.68
127817,Dancer in the Dark,  ,10.68
127818,Best in Show, Documentary ,6.26
12783,Beautiful, Drama   History   Romance ,2.79
127846,Barenaked in America, Thriller   Drama ,0.09
127847,The Broken Hearts Club: A Romantic Comedy, Action   Thriller ,1.8
127849,Girlfight, Action   Thriller   Crime ,4.15
127853,Remember the Titans, Documentary   Music ,6.59
127856,Hellraiser, Drama   History ,10.81
127862,Hellbound: Hellraiser II, Drama ,8.54
127864,Hellraiser III: Hell on Earth, Drama   Fantasy ,6.55
127866,Hellraiser III: Hell on Earth, Drama ,6.55
127867,"Faraway, So Close!", Comedy   Fantasy   Thriller ,2.96
12787,Beach Party, Drama ,0.82
127872,Bikini Beach, Thriller   Drama ,0.71
127878,Return of the Fly, Documentary ,4.8
127880,Pajama Party, Drama ,0.3
127884,Stranger Than Paradise, Horror ,11.34
127894,Voyage to the Bottom of the Sea, Comedy   Romance ,3.01
1279,Fantastic Voyage, Drama ,12.54
12790,Abbott and Costello Meet Frankenstein, Drama ,4.37
127901,The Bank Dick, Drama ,1.42
127905,Creature from the Black Lagoon, Documentary ,7.39
12791,The Giant Gila Monster, Horror   Thriller ,1.85
127913,The Invisible Man, Drama ,5.19
127916,The Killer Shrews, Drama   Family ,1.23
127918,Kronos, Documentary ,0.94
127929,Phantom of the Opera, Documentary ,3.66
12793,Runaway, Drama   Romance ,2.54
12794,The Slumber Party Massacre, Drama   Mystery   Thriller ,6.13
12795,Slumber Party Massacre II, Comedy   Romance ,1.72
12796,Slumber Party Massacre III, Drama   Romance ,1.99
127962,Sorority House Massacre, Documentary ,1.87
12797,Sorority House Massacre II, Comedy   Fantasy   Romance ,0.76
127973,Bamboozled, Comedy ,4.38
127987,Bootmen, Action   Drama   Foreign ,1.4
12799,Digimon: The Movie, Romance   Drama ,5.3
128,Digimon: The Movie, Adventure   Fantasy   Animation ,5.3
1280,Get Carter, Drama   Romance   Crime ,6.05
12800,Get Carter, Crime ,7.51
128006,Meet the Parents, Drama   Romance ,14.18
12802,Requiem for a Dream, Comedy   Drama   Romance ,6.87
128042,Tigerland, Drama ,5.88
128043,Tigerland, Drama ,5.88
128044,Two Family House,  ,0.27
128048,The Contender, Action   Adventure   Drama ,15.07
12806,The Contender, Drama   Comedy   Romance ,15.07
128061,The Contender, Drama   Foreign ,15.07
128062,Dr. T and the Women, Drama ,6.76
12807,Just Looking, Romance ,0.48
128070,The Ladies Man, Drama   Family ,3.76
128073,Lost Souls, Drama ,6.6
12808,Billy Jack, Romance   Comedy   Drama ,2.16
128081,Billy Jack Goes to Washington, Action   Comedy   Drama ,0.36
128089,The Time Machine, Drama ,12.05
1281,Haunted, Comedy ,3.29
128104,Haunted, Drama ,3.29
12811,Ghoulies, Drama ,4.73
128110,Ghoulies II, Drama ,3.61
128111,The Unsinkable Molly Brown,  ,5.14
128113,The Adventures of Ichabod and Mr. Toad, Comedy   Crime   Romance ,7.55
12812,The Strange Love of Martha Ivers, Drama ,7.9
128120,Detour, Documentary   Thriller ,3.39
128121,Billy Elliot,  ,12.16
128124,Billy Elliot,  ,12.16
128129,Bedazzled,  ,8.78
128133,Pay It Forward, Drama ,10.48
128135,The Beyond, Adventure   Thriller   Comedy ,7.47
128136,The Private Eyes, Comedy   Romance ,1.63
128140,The Legend of Drunken Master, Documentary   War ,8.68
128142,Book of Shadows: Blair Witch 2, Family   Adventure   Drama ,4.79
128149,The Little Vampire, Drama ,9.42
128151,The Little Vampire,  ,9.42
128152,The Little Vampire, Horror   Thriller ,9.42
128154,Lucky Numbers, Drama   Romance ,3.39
128158,Lucky Numbers, Drama   War ,3.39
12816,Stardom, Documentary   Foreign ,1.64
128169,Stardom, Foreign   Comedy   Romance ,1.64
128174,Charlie's Angels, Horror ,9.77
128177,The Legend of Bagger Vance, Drama ,9.03
12818,Little Nicky, Comedy   Romance ,6.11
12819,Men of Honor, Family   Animation ,7.18
128190,Red Planet, Documentary ,8.53
1282,Red Planet, Documentary ,8.53
128201,What's Cooking?, Documentary ,0.88
128203,What's Cooking?, Drama   Comedy ,0.88
128206,You Can Count on Me, Drama ,6.51
128207,Diamonds Are Forever, Drama ,12.0
128209,Diamonds Are Forever, Drama ,12.0
128215,The Eagle Has Landed, Drama ,10.98
128216,The 6th Day, Documentary ,8.41
128229,Bounce,  ,13.35
12823,How the Grinch Stole Christmas, Drama ,11.64
128230,How the Grinch Stole Christmas, Documentary ,11.64
128237,One Day in September, Drama ,1.04
128241,One Day in September, Thriller   Drama   Crime ,1.04
128246,One Day in September, Fantasy   Romance ,1.04
128248,Rugrats in Paris: The Movie, Drama ,5.57
128250,Rugrats in Paris: The Movie, Drama ,5.57
12826,102 Dalmatians, Drama ,7.67
128264,Malena, Horror ,9.49
128266,Quills, Drama   History ,5.39
128268,Quills,  ,5.39
128270,Quills, Drama ,5.39
128276,Unbreakable,  ,14.68
12828,Boys Life 3, Comedy   Drama ,0.3
128280,"Crouching Tiger, Hidden Dragon", Action   Thriller   Foreign ,19.94
128284,"Crouching Tiger, Hidden Dragon", Documentary ,19.94
128298,"Crouching Tiger, Hidden Dragon", Comedy   Drama   Crime ,19.94
1283,"Crouching Tiger, Hidden Dragon", Comedy   Crime ,19.94
12831,Dungeons & Dragons,  ,4.88
128311,Dungeons & Dragons, Horror ,4.88
12832,Proof of Life, Drama   War ,9.51
12834,Vertical Limit, Comedy   Crime   Drama   Thriller ,6.55
128353,Vertical Limit, Western ,6.55
128364,Vertical Limit, Drama ,6.55
128368,The Bounty, Documentary ,7.49
12837,The Bounty, Adventure ,7.49
12838,Code of Silence, Drama ,5.13
12839,"Planes, Trains and Automobiles", Comedy ,9.42
128395,She's Having a Baby, Drama ,7.26
128396,Secrets of the Heart, Animation   History   Drama   War ,0.69
1284,Secrets of the Heart, Comedy   Crime ,0.69
12840,Secrets of the Heart, Drama   Comedy   Romance ,0.69
128410,The Living Daylights, Drama ,12.19
128412,The Living Daylights, Romance   Drama ,12.19
128414,The Transformers: The Movie, Drama ,6.76
128437,Wall Street, Western ,11.67
128442,Born on the Fourth of July, Drama ,13.62
1285,Talk Radio, Comedy   Crime ,6.87
128508,Talk Radio, Drama ,6.87
12855,Brewster's Millions, Comedy   Drama   Romance ,6.53
128555,Snatch,  ,14.01
128557,Snatch,  ,14.01
128563,Punchline,  ,5.76
128564,Mr Accident, Comedy ,0.88
128571,Chocolat, Documentary   Music ,8.93
128588,Chocolat,  ,8.93
128598,"Dude, Where’s My Car?", Western   Action   Horror ,10.89
128606,The Emperor's New Groove, Action   Adventure   Western ,12.3
128612,Pollock, Science Fiction   Romance ,11.18
128614,What Women Want, Drama ,9.96
128625,Finding Forrester, Documentary ,10.54
128634,The Gift, Science Fiction   Drama   Fantasy ,7.89
128637,Before Night Falls, Action   Thriller   Foreign ,3.93
128639,Cast Away, Thriller   Drama   Action   Crime ,21.3
128644,The Family Man,  ,6.29
128657,The House of Mirth,  ,2.49
128669,The House of Mirth,  ,2.49
128671,The House of Mirth,  ,2.49
128679,The House of Mirth, Music   Animation ,2.49
128682,Miss Congeniality, Documentary ,9.51
128714,Nowhere to Hide,  ,1.38
128722,"O Brother, Where Art Thou?", Drama ,12.43
128728,"O Brother, Where Art Thou?", Drama ,12.43
128733,"O Brother, Where Art Thou?",  ,12.43
128748,Songcatcher, Documentary   Horror   Thriller ,6.47
128766,State and Main, Documentary ,2.86
128767,State and Main, History   Adventure ,2.86
