id,title,name_companies,revenue
20607,"Dawn Breaks, Which Is No Small Thing",Z Films Inc.,0
2015,Secret Sunshine,Lo Wei Motion Picture Company,0
37005,All Souls Day: Dia de los Muertos,Hand Made Films,0
5559,Bee Movie,ZDF,287594577
25755,Citizen Dog,Channel Four,0
7972,Before the Devil Knows You're Dead,Agamemnon Films,25005257
6977,No Country for Old Men,Ager Cinematografica,171600000
5123,August Rush,RSL Entertainment Corp.,66122026
16203,Space Is the Place,Moviecorp VI,0
13363,The Man from Earth,Cinesthesia Productions,0
32726,Hellfighters,Joseph Hamilton International Productions,0
6639,Love in the Time of Cholera,Les Films du Splendid,4607608
29162,Ever Since the World Ended,Larco Productions,0
21296,Kansas City Confidential,Planet Film,0
20714,12,Laura Film,7537453
17460,Blame It on Fidel!,Lion Share,0
6479,I Am Legend,V.O. Filmes,585349010
7249,Futurama: Bender's Big Score,Gray City,0
44783,Symbiopsychotaxiplasm: Take One,Pari Films,0
13998,Margot at the Wedding,Musidora Films,0
3902,I'm Not There.,Film International,4001121
43308,The Shepherd of the Hills,Palm Beach Pictures,0
6537,The Orphanage,Chloë Productions,44000000
7326,Juno,Stephen Weeks Company,231411584
1874,Goodbye Bafana,The Antria Group (TAG),0
33003,Maxed Out,Sigma Cinematografica Roma,0
24123,Cake,Byzantine Productions,0
34424,Party Monster: The Shockumentary,Amjo Productions,0
25460,Return to Sender,Lakeline Productions Ltd.,0
13076,Starting Out in the Evening,Morison Film Group,0
11600,Redacted,Venom Productions Limited,782102
25784,Journey from the Fall,Cactus Films,639000
22452,The War on Democracy,Schweizerische Radio- und Fernsehgesellschaft (SRG),0
66110,Fall from Grace,Güney Film,0
26600,Between Two Worlds,Les Films du Diamant,0
7979,The Kite Runner,City Films,73276047
20567,Sex and Fury,Rose Films,0
45126,Regular Lovers,Thunder Associates,0
13250,Butterfly on a Wheel,Jackie Chan Films Limited,0
42790,Seduced and Abandoned,All Knight Productions,0
7345,There Will Be Blood,Tango Films,77208711
42529,W.R. - Mysteries of the Organism,My Cactus,0
14047,The Great Debaters,Y & M Productions,30226144
54318,The Water Horse,Fildebroc,103071443
69315,Battlestar Galactica: Razor,Mega Film,0
45871,The Mission,Paramount-Orion Filmproduktion,0
6023,P.S. I Love You,Universal Productions France S.A.,156835339
6557,27 Dresses,Chaplin Film Productions Ltd.,160259319
47841,In Between Days,IM Filmproduktion,0
8329,[REC],Cosmic Pictures,30448000
13195,Flawless,Antietam Filmworks,6819587
71068,The Iron Horse,Metropolitan Films,0
41845,Heaven and Earth,Catherine Bailey Ltd.,0
25078,Cat Soup,Artists Independent Network,0
8090,Untraceable,Capital Equipment Leasing,32483410
16988,How She Move,Israeli Film Fund,0
13160,Over Her Dead Body,Tinsel Townsend,0
58470,The Green Man,Tom Graeff Productions,0
8321,In Bruges,SBS,34533783
17665,The Shoes of the Fisherman,Sidus Pictures,0
4034,That Man from Rio,Shin Seung-soo Productions,0
1479,"Clean, Shaven",Terasource Venture Capital Co. Ltd,0
19275,Future by Design,Michael Lobell Productions,0
18893,Joe Strummer: The Future Is Unwritten,Nord-Ouest Productions,0
43691,The Count of Monte Cristo,120 Films,0
19384,Dark Angel,Antidote Films,9229401
13315,"Big Bang Love, Juvenile A",Media Cooperation One,0
43705,The Great Lie,Filmförderung Hamburg,0
8247,Jumper,Brink Films,222231186
7992,It's a Free World...,Silver Nitrate,0
14105,Already Dead,Farabi Cinema Foundation,0
21490,I Live in Fear,Samuel Bronston Productions,0
95169,Four Sons,WDR,0
13641,The Air I Breathe,Bioskop-Film GmbH,0
8204,The Spiderwick Chronicles,Michael Laughlin Enterprises,162839667
94009,Born Reckless,High Road,0
12184,The Other Boleyn Girl,Telmar Film International,0
13260,Semi-Pro,"Studio Filmowe ""Perspektywa",33472850
13362,Taxi to the Dark Side,Cooga Mooga,274661
10844,Out of the Blue,Joseph M. Schenck Enterprises,0
90387,Gran Paradiso,Kadokawa Shoten Publishing Co. Ltd.,0
8848,The Bank Job,Forum Films,64822796
13460,Doomsday,Doordarshan,22211426
12222,Horton Hears a Who!,Cadrage,297138014
8461,Funny Games,National Film Development Corporation of India (NFDC),7938872
16666,War Dance,Brandywine Productions Ltd.,0
12177,The Love Guru,Bodega Films,41819064
18586,The Hottest State,Thalia AG,0
14793,Sigur Rós: Heima,Les Films Raoul Ploquin,0
14054,Snow Angels,Hu Tong Communications,414404
8060,Married Life,T-Mark,0
12453,Stupid Boy,Horsepower Films,0
155,The Dark Knight,Core Productions,1004558444
72608,Doctor Bull,Munich Film Partners New Century & Company (MFP) Core Productions,0
36527,Phar Lap,Gerber Pictures,0
14014,The Hammer,Sloane Square Films,0
8456,Never Back Down,HSI Tomorrow Film,41627431
86792,Dead Awake,PECF,0
32579,Under the Same Moon,Produzione Intercontinentale Cinematografica (PIC),23311391
22060,Spirit Trap,Winter Gold Productions,0
7797,Youth Without Youth,Portrait & Cie,0
15185,Pierrepoint: The Last Hangman,TNVO,0
60612,Le Bal,Newman/Tooley Films,0
31421,The Gymnast,Joseph Nittolo Entertainment,0
24411,The Shepherd: Border Patrol,"""DIA"" Productions GmbH & Co. KG",0
36223,Zebraman,Studio Images 7,0
18031,Dark Matter,Sunrise,0
18218,The Business of Being Born,Emotion,0
46982,Black Peter,Bones,0
11152,The Ruins,Walden Media,0
15260,Joy Division,Earthship Productions,0
9870,Forgetting Sarah Marshall,Spectacle Entertainment Group,105173115
8827,99 francs,Intrinsic Value Films,0
12156,Private Property,The 7th Floor,0
7459,Speed Racer,Robbins Entertainment,93945766
24701,"Puff, Puff, Pass",Big Ticket Productions,0
13784,Black Friday,Conseil Régional de Franche-Comté,0
27918,The Invisible Ray,Eyescreen S.r.l.,0
40044,Tarzan Finds a Son!,M&M Productions,0
47120,Antares,Admire Productions Ltd.,0
7861,Outsourced,Coral Productions,0
8780,Baby Mama,Anglo Enterprises,63833449
10886,The Unknown Woman,Vineyard Film Ltd.,0
22194,Possessed,3Mark Entertainment,0
13008,An American Crime,Film Par Film,0
15957,White Night,Paravision International S.A.,0
17483,Shelter,Family Films,0
14530,American Crude,GreenStreet Productions,0
13534,How to Rob a Bank,Blitz / Welch,0
85514,The Quiet American,Teen Life Productions,0
12808,Nina's Heavenly Delights,XM2 Productions,0
82437,Following Sean,XF2 Canada Productions,0
12245,The Oxford Murders,Lolafilms S.A.,0
9022,All the Boys Love Mandy Lane,Astral Media,0
14103,Allan Quatermain and the Temple of Skulls,Ontario Film and Television Tax Credit (OFTTC),0
74349,Antonio das Mortes,Zoulou Films,0
14050,Recount,Tubedale Films,0
14019,Ex Drummer,FCC,0
29377,Blood Alley,Pretty Pictures,0
50231,The FBI Story,Stolen Car Productions,0
4857,"Farewell, Friend",Ex-Bo Productions,0
79761,The Iron Mask,AsDuesDon,0
72609,Steamboat Round the Bend,Troika Entertainment GmbH,0
117044,The World Moves On,Embassy Films,0
114348,Pilgrimage,"Feuer and Martin Production, A",0
95402,Lonelyhearts,Polygram Pictures,0
13848,Stuck,Film and Television Corporation,0
42657,The Mark of Zorro,Sol C. Siegel Productions,0
45408,The Protector,Wallis-Hazen,0
12912,Chaos Theory,Heineken Branded Entertainment,240476
13206,A Complete History of My Sexual Failures,Dracula Productions Inc.,0
14392,The Warlords,Vonnie Von Helmolt Film,0
1724,The Incredible Hulk,Mediastream Dritte Film,163712074
10681,WALL·E,Hanfgarn & Ufer Film und TV Produktion,521311860
8909,Wanted,Loop Filmworks,258270008
8960,Hancock,Winstar Film + Video,624029371
23676,Ten Minutes Older: The Trumpet,Mate Producciones S.A.,0
11665,Get Smart,Pit Bull Productions,230685453
27509,The Penalty,De Line Pictures,0
85559,Archangel,Stan Winston Studio,0
45698,The Hourglass Sanatorium,DCP Wrong Turn Productions,0
78321,Dog Day,Vif Babelsberger Filmproduktion GmbH & Co. Dritte KG,0
77765,The Klansman,P'Artisan Filmproduktion GmbH,0
45512,Pocket Money,Daybreak Pictures Ltd.,0
43031,The Goddess,South Pacific Pictures,0
13990,The Wackness,John Woo Film Production,2899975
14349,Sleepwalking,Cuel Lavalette Productions,204660
64131,Mauvais Sang,Pittsburgh Films,0
15125,Dante 01,Filmgroup Productions,0
56224,Z Channel: A Magnificent Obsession,Maha Productions,0
42718,The Pornographers,Artist Services,0
14414,Honeydripper,Dover Productions,0
428,Summer '04,P.D.C.,0
20548,The Home of Dark Butterflies,OFI,0
13353,"It's the Great Pumpkin, Charlie Brown",Raoul Walsh Enterprises,0
11260,Meet Dave,United Productions of America (UPA),50650079
13964,The Machine Girl,Cinecittà,0
13692,August,RAI - Radiotelevisione Italiana,0
13910,Death Defying Acts,Aljosha Production Company,8380329
10818,Water Lilies,Fernlyn,0
14456,Shrooms,Coleytown,4910682
16007,Death Note,Joseph S. Vecchio Entertainment,27793200
11802,Space Chimps,Sanen Productions,63800345
78527,Jimmy Carter Man from Plains,Bewlay Bros.,108282
13255,Conspiracy,VUFKU,0
8836,The X Files: I Want to Believe,Spitfire Productions,68369434
14048,Man on Wire,Animatógrafo,2957978
12192,Pathology,Linebrook,0
117129,The Family Game,Landers-Roberts Productions,0
167928,Frozen City,Rizzoli Film,0
1735,The Mummy: Tomb of the Dragon Emperor,Les Films de la Boétie,401128639
31082,Sixty Six,Hisa-Film,0
13996,Bottle Shock,James Productions,4040588
15859,A Moment to Remember,Megalovision,0
31922,Year of the Gun,Whaley-Malin Productions,0
1661,Gigantics,Majestic Films,0
12289,Red Cliff,ISIS,127814609
45579,The World's Greatest Lover,Mansfield Pictures,0
15662,Quid Pro Quo,Showtime/The Movie Channel,0
22029,Black Caesar,Geoff Reeve Enterprises,0
14878,The Objective,3 emme cinematografica,0
12180,Star Wars: The Clone Wars,DaZu Film,68282844
12621,Hamlet 2,National General Pictures,0
5592,A Girl Cut in Two,19 Entertainment,0
13637,Sukiyaki Western Django,Australian Film Finance Corporation,2725258
18116,American Zombie,Wildheart Films,0
15661,Noise,Alibi Films,0
14298,Somers Town,Three Springs Productions,0
9381,Babylon A.D.,Etalon film,72108608
13972,The Women,Reiner / Greisman Productions,50007546
43040,Sergeant Rutledge,Geoffrey-Kate Productions,0
18539,Tobacco Road,Transcontinental Films,0
85574,The Seventh Cross,Michael Deeley-Peter Yates Films,0
13184,Bangkok Dangerous,D.W. Griffith Productions,42487390
35854,Flash Point,Premium Movie Partnership,0
22554,The Subtenant,British Film Council,0
26431,Pu-239,Wonderland Sound and Vision,0
38019,Sunflower,Tall Trees Productions,0
39368,Flu Bird Horror,Galliano Iuso per Digital Film,0
13484,The Foot Fist Way,Milky Way Image Company,245000
14458,Altered,Team Work Motion Pictures,0
25795,Thieves,Miss Q,0
13389,Righteous Kill,Isn't It Romantic,73174566
15822,Accused,Mindel-Shaw Productions,0
4998,Import/Export,Inspirational Films,0
14643,Boot Camp,Finnegan/Pinchuk Productions,0
30944,On the Beach,Waterhorse Productions,0
38361,"Home Among Strangers, a Stranger Among His Own",MelinaFilm,0
73920,Dead Man's Letters,Lopert Pictures Corporation,0
50011,Look Back in Anger,Shôchiku Eiga,0
9539,Martyrs,NorBud Productions,0
81296,Supermarket Woman,Norbud Films,0
8882,Gomorrah,Saticoy Productions,0
3097,"The Tulse Luper Suitcases, Part 1: The Moab Story",Type A Films,25800
30266,"20,000 Leagues Under the Sea",C-2 Pictures,8000000
19566,Autism: The Musical,Mostow/Lieberman Productions,0
10523,W.,Gimages,29506464
13596,My Best Friend's Girl,FOZ,36620508
56942,Family Life,Headforce Ltd.,0
14914,Flash of Genius,Dominant 7,0
7735,The Wave,International Production Company,19000000
14791,Two Worlds,Angry Films,0
25741,The Flight Before Christmas,Isle of Man Film Commission,0
108634,Typhoon Club,Trademark Films,0
27361,Black Moon,Take 3 Partnership,0
14325,The Express,Golden Mean,9793496
11887,High School Musical 3: Senior Year,Celador Productions,0
41073,The Wicked Lady,Jonescompany Productions,0
8938,Tokyo!,October Pictures,0
44283,Happily Ever After,Grosvenor Park Films LLP,0
13516,Slacker Uprising,Laughlin Park Pictures,0
52561,The Whole Town's Talking,Hotel Productions,0
4627,Krabat and the Legend of the Satanic Mill,Fondo Ibermedia,0
127257,Every Stewardess Goes to Heaven,Continental Producciones,0
12525,Critters 4,Mediapro,0
82519,Restaurant,Quo Vadis Cinéma,0
15749,While She Was Out,Eclipse Catering,391410
84050,Fanny,Two Roads Productions,0
29452,The Face of Another,Claude Productions,0
43372,Bellissima,Mirisch Films,0
77650,Bullfighter and the Lady,Handistom Investment,0
36571,The Dirty Dozen: Next Mission,Kamisha Corporation,0
36572,The Dirty Dozen: The Deadly Mission,Benedict Pictures Corp.,0
16509,Confessions of a Superhero,Loumolo & Co.,0
6972,Australia,Casey Silver Productions,49554002
8966,Twilight,Scottish Screen,392616625
14574,The Boy in the Striped Pyjamas,Gunn Films,20416563
10900,Surveillance,Casual Friday Productions,1115493
12224,Dinotopia,Camelot Pictures,0
14299,Cadillac Records,Illusion Entertainment,0
13793,Flashbacks of a Fool,GAGA,1107542
38831,Lady with the Dog,Gotham Group,0
45838,The Bell Boy,Cino del Duca,0
13394,Shrek the Halls,Arco Film,0
2574,The Lovers,Brookwood Entertainment,0
114390,Hospital,Palisades Partners,0
14447,A Matter of Loaf and Death,Kanin Productions,0
17912,Gypsy,River One Films,0
28148,Ninja III: The Domination,Lux Compagnie Cinématographique de France,0
93260,Body of War,Roxanne Company,0
116973,Four Men and a Prayer,Amato Film,0
74485,A Man Named Pearl,Produzione Films Vittorio De Sica,0
18926,Boomerang!,WTC Productions,0
86782,Patterns,Yannix Technology Corporation,0
39409,The Strange Door,900 Films,0
14359,Doubt,Asphalt Productions,50907234
8055,The Reader,Star Overseas,113019290
3054,The Wrecking Crew,Universe Entertainment,2400000
5816,Waiter,Paul Hough Entertainment,0
11321,Seven Pounds,Maverick Films,168167691
41966,Pin,Dylan Sellers Productions,0
89453,Love,Madacy Entertainment,0
14772,The Memory Keeper's Daughter,Teagarden Pictures Inc.,0
87894,Mr. Wu,HOT DOG PARTNERSHIP PRODUCTIONS,0
60488,Arabian Nights,Roven-Cavallo Entertainment,0
39558,Face of a Fugitive,Kenneth Madsen Filmproduktion A/S,0
10201,Yes Man,Longfellow Pictures,225990978
75686,Hexed,Initial Film and Television,0
297983,On the Rumba River,Monument Pictures,0
14422,Birds of America,Winters Hollywood Entertainment Holdings Corporation,0
38142,5 Centimeters per Second,Valley 9000,0
16268,War of the Worlds 2: The Next Wave,Caledonia Pictures,0
13954,Alien Raiders,Filmex,0
13406,Trainwreck: My Life as an Idiot,Romanian Culture Ministry,0
14357,The King of Ping Pong,Original Pictures,0
23604,Two Days,Ministère de la Culture et de la Communication,0
13973,Choke,Ministères de la Culture de l'industrie et des P.T.T.,3830137
4148,Revolutionary Road,P.T.T.,75225693
17845,Loft,Red Lion,0
13827,"Surfer, Dude",FallsApart Productions,69497
15676,Nobel Son,Mirae Asset Capital,333912
15584,Dear Zachary: A Letter to a Son About His Father,Taehung Pictures,0
13971,Wild Child,Saehan Industries,21972336
20028,Decoy,Associated Capital,0
51808,Six in Paris,Jack Dietz Productions,0
29262,The House of Sand,Mirisch G-E Productions,0
10596,Replicant,Capital Arts Entertainment,0
60547,The Duel at Silver Creek,Australian Broadcasting Corporation,0
368955,The Recruiter,Television New Zealand,0
86084,Why We Fight: The Battle of China,Ellepi Films,0
10199,The Tale of Despereaux,Iberoamericana Films Internacional,50877145
170094,Liberty Kid,Vértigo Films,0
260528,De fûke,Spanish Fork Motion Picture,0
13177,Battle in Seattle,RTV Slovenija,908847
34696,Fuel,Kinetikon Pictures,0
114403,Model,Cinecom Entertainment Group,0
14139,Timecrimes,Cinetudes Films,553198
16999,Fire and Ice: The Dragon Chronicles,Wonderview Productions,0
36746,Punk's Not Dead,Cracking the Earth Films,0
317,Grbavica: The Land of My Dreams,Trial by Fire Films,0
12437,Underworld: Rise of the Lycans,Alfa Cinematografica,91353501
86363,Gun The Man Down,Living Films,0
60542,Albuquerque,Emperor Multimedia Group (EMG),0
162865,Why We Fight: War Comes to America,Golden Port Productions Ltd.,0
14076,Shoot on Sight,BKP Film,0
13942,The Alphabet Killer,Buc-Film,0
50307,Soup to Nuts,Ensueño Films,0
49511,Chinese Coffee,Flamenco Films S.A.,0
13825,The Lazarus Project,Cartel Films,558000
250093,The Man,DMVB Films,0
15227,Galaxy Express 999,Evescreen,0
13429,Donkey Punch,HMS Projects,0
27447,Edge of Madness,Myriad Pictures,0
14254,The Uninvited,Jeepers Creepers II,41624046
16137,Fear(s) of the Dark,Different Tree Same Wood Productions,0
101838,Game Over,Hutch Films LLC,0
214436,Maria,The Talking Pictures Company LLC,0
169869,Blue,EM Media,0
56816,The Visitor,Big Arty Productions,0
38205,Kummeli Goldrush,Telespan 2000,0
168261,Shadow of the Holy Book,Impala,0
62753,Beachhead,N1 European Film Produktions GmbH & Co. KG,0
417285,Los signos del zodiaco,Baumgarten Merims Productions,0
14582,Passchendaele,Homeroom LLC,0
94533,The Badlanders,Tonic Films,0
44052,Black Widow,Down Home Entertainment,0
63938,Bad Luck Love,Cabin Pictures,0
1977,The Grudge 3,Black Sky Entertainment,38610009
46725,Indictment: The McMartin Trial,Deer Path Films,0
14836,Coraline,Rickshaw Productions,124596398
141971,Blackout,HorsePower Entertainment,0
4959,The International,Dummy Productions LLC,60161391
10362,Two Lovers,Quadrant Entertainment,3148182
16170,Jar City,Epic Pictures Group,0
14849,Dead Like Me: Life After Death,Azurelite Pictures,0
37309,Canyon Passage,WoWow,0
52105,Husbands,Genco,0
60539,The Cimarron Kid,Chiyoko Commitee,0
1560,Singapore Sling,Eastern Productions,0
15060,Futurama: Into the Wild Green Yonder,Copa del Oro,0
70089,Comet in Moominland,Dino de Laurentiis Communications,0
4832,The 11th Hour,EvansGideon,0
135938,Daddy,Beginner's Luck,0
16804,Departures,NF Geria II Filmgesellschaft m.b.H.,69932387
68190,Ralliraita,Dead Films,0
14977,Red Sands,Cornelius Productions,0
17314,Pistol Whipped,Genesis Productions Ltd.,0
38087,Mystery Team,Selznick Releasing Organization,0
16177,Killer Babes,Fred F. Finklehoffe Productions,0
15268,Street Fighter: The Legend of Chun-Li,Alexander Korda Films,12764201
206034,The Black Watch,Squirm Company,0
19255,Away We Go,Formosa Productions,14899417
14979,Thick as Thieves,Elgin International Films,0
50013,Wings,Perdido Prod.,0
15159,The Pink Panther 2,Laurinfilm,75871032
18529,Crips and Bloods: Made in America,Subterranean Productions LLC,0
7916,Far Cry,Subterranean Productions UK Ltd.,0
38789,I Manegen med Glenn Killing: Live från Berns,Underworld Produktions GmbH,0
