id,runtime,release_year,title
11931,130,2005,In Her Shoes
32990,111,2005,Mother of Mine
17010,90,2004,The Ketchup Effect
27759,154,1963,55 Days at Peking
21838,88,2004,Dead & Breakfast
12612,99,2004,Freeze Frame
26513,88,1971,Punishment Park
43110,96,1959,The Mating Game
10707,81,2005,The Squid and the Whale
9910,122,2005,Two for the Money
38583,85,2005,Separate Lies
77468,83,2004,Fourteen Sucks
15493,103,2005,Star Wreck: In the Pirkinning
53864,79,1934,Evelyn Prentice
142,134,2005,Brokeback Mountain
56778,98,2002,Blue Vinyl
9621,123,2005,Elizabethtown
9701,126,2005,North Country
45899,102,1997,Leila
3291,93,2005,"Good Night, and Good Luck."
34662,114,1959,Li'l Abner
12920,106,2005,Dreamer: Inspired By a True Story
56798,105,2001,The Profession of Arms
20853,103,1951,Detective Story
25517,105,2005,The Gospel
16430,93,2004,Dandelion
24408,89,2004,C.S.A.: The Confederate States of America
19965,95,2005,Loggerheads
38828,95,2005,Left Behind III: World at War
33241,95,2005,Protocols Of Zion
53935,87,2005,Living 'til the End
2610,104,2005,Shopgirl
21246,91,2005,Kids in America
9729,107,2005,Where the Truth Lies
15276,90,2003,Barely Legal
191599,80,2005,Emmanuel's Gift
8066,99,2005,Stay
18428,90,2005,Confess
1656,129,2005,The Legend of Zorro
182097,86,2002,God's Sandbox
41566,75,2005,New York Doll
6963,101,2005,The Weather Man
215,92,2005,Saw II
2313,102,2005,Prime
45967,108,1947,One Wonderful Sunday
37124,93,1957,Will Success Spoil Rock Hunter?
16729,125,2004,Don't Move
178469,106,2004,Three Rooms of Melancholia
31718,76,1977,"Race for Your Life, Charlie Brown"
226594,168,1996,Jerusalem
10915,117,1975,"A Genius, Two Friends, and an Idiot"
5335,98,1968,Teorema
9993,114,2005,Little Fish
8274,94,2005,American Pie Presents: Band Camp
25918,99,1949,Champion
29111,87,1971,Requiem for a Vampire
20128,155,2004,Life Is a Miracle
26845,100,1932,Tarzan the Ape Man
18994,100,1934,Tarzan and His Mate
12617,110,1960,Midnight Lace
10799,128,2005,Empire of the Wolves
42000,124,2005,The Great Yokai War
3554,109,1975,Mahogany
14897,125,2005,Angels in Fast Motion
1951,139,2005,Manderlay
68013,81,1941,Week-End in Havana
16022,115,2005,Nine Lives
23196,99,1992,South Central
25763,91,1977,Damnation Alley
35580,102,1954,The Bridges at Toko-Ri
259,89,1979,Love on the Run
34207,90,2004,Duck Season
32117,78,1998,Aprile
19354,65,1926,The Adventures of Prince Achmed
28170,81,1972,The Gore Gore Girls
10851,115,2005,Revolver
16231,98,1999,Wild Zero
81220,87,2001,Everything Put Together
25,125,2005,Jarhead
105299,85,2004,Siblings
15083,90,2004,Ushpizin
9982,81,2005,Chicken Little
13994,105,2005,Romance & Cigarettes
73473,90,2004,To The Other Side
12877,90,2004,Dead Man's Shoes
11661,116,2005,Joyeux Noël
5620,98,1970,Count Dracula
23220,85,1960,The Brides of Dracula
43440,106,1949,The Stratton Story
39261,102,1971,The House That Dripped Blood
54801,94,1967,Night of the Big Heat
28667,83,1964,The Gorgon
38761,88,1972,Night of the Lepus
7974,66,1990,The Match Factory Girl
60409,88,1991,Zombie and the Ghost Train
44389,110,1997,Highball
10060,117,2005,Get Rich or Die Tryin'
46917,85,1965,Sword of the Beast
10033,96,2005,Just Friends
231,128,2005,Syriana
59388,84,1985,Calamari Union
41764,182,1992,The Best Intentions
28212,100,1992,La Vie de Bohème
68098,88,2002,Menolippu Mombasaan
8999,108,2005,Derailed
8555,85,2004,Creep
4348,135,2005,Pride & Prejudice
47540,94,2005,Keep Your Distance
10064,99,2005,Edison
125300,82,1998,Hi-Life
9885,99,2005,Wolf Creek
9392,99,2005,The Descent
47473,96,1951,Summer Interlude
20347,108,2005,Takeshis'
14837,79,1957,Forty Guns
674,157,2005,Harry Potter and the Goblet of Fire
24625,94,2001,Dinner with Friends
69,136,2005,Walk the Line
1833,135,2005,Rent
44163,86,1934,A Story of Floating Weeds
65045,105,2002,My Mother's Smile
46591,105,1965,Fists in the Pocket
6795,101,2005,Zathura: A Space Adventure
11421,127,2005,CRAZY
7301,91,2005,Lonesome Jim
108843,105,1945,Our Vines Have Tender Grapes
16156,70,2005,Sarah Silverman: Jesus Is Magic
24618,104,2005,Bee Season
1420,128,2005,Breakfast on Pluto
9005,88,2005,The Ice Harvest
13499,90,2005,"Yours, Mine & Ours"
17952,95,2005,In The Mix
7548,114,2004,The Libertine
20436,110,2005,First Descent
7010,134,1978,The Wild Geese
6529,83,1953,Hondo
20345,98,1970,The Bird with the Crystal Plumage
15184,94,2004,A Good Woman
86666,90,1964,Gate of Flesh
24223,128,2004,Brides
3124,86,1964,The Evil of Frankenstein
8425,105,1974,The Clockmaker of St. Paul
44710,90,2003,Welcome to the Roses
2153,91,1978,The Driver
48121,135,2004,Mondovino
42489,105,1972,Sounder
116,124,2005,Match Point
35124,94,1959,Nazarin
43176,110,1945,Ziegfeld Follies
5741,78,1964,Lorna
20416,123,1977,The Deep
41189,95,2005,The Dying Gaul
19215,95,2005,After Innocence
84090,110,1938,The Citadel
61340,96,2002,Beyond the Gates of Splendor
253250,90,1948,A Southern Yankee
67,90,2005,Paradise Now
64972,93,2005,The Kid & I
411,143,2005,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe"
1904,145,2005,Memoirs of a Geisha
9043,103,2005,The Family Stone
42687,89,1968,Where Were You When the Lights Went Out?
27915,120,2002,Cuban Rafters
14695,85,2005,Havoc
27031,128,1967,Samurai Rebellion
55396,0,2004,Koirankynnen leikkaaja
917,172,1957,Mother India
17595,64,2003,Cowards Bend the Knee
43322,83,1955,A Generation
43118,88,1958,"Ivan the Terrible, Part II: The Boyars' Plot"
19058,111,2001,Down
36826,82,1981,The Loveless
22908,90,1999,A Room for Romeo Brass
42234,110,1976,Dona Flor and Her Two Husbands
9515,96,2005,The Matador
16151,100,2005,Look Both Ways
29595,98,2005,Wal-Mart: The High Cost of Low Price
9721,96,2005,7 Seconds
20858,115,1986,8 Million Ways to Die
35896,97,1949,Beyond the Forest
80316,88,1954,Phffft!
23478,92,2005,Mozart and the Whale
92272,106,1971,The Organization
84847,117,1973,Cinderella Liberty
43812,98,1940,Knute Rockne All American
23606,101,1991,A Scene at the Sea
2777,100,1998,Birdcage Inn
25651,82,2000,Real Fiction
25650,117,2001,Address Unknown
8290,132,1966,Don't Look Now: We're Being Shot At
17382,140,1941,They Died with Their Boots On
8053,121,2005,The Three Burials of Melquiades Estrada
20003,101,1949,House of Strangers
43350,81,1953,Lili
11466,97,2003,Slim Susie
21040,112,2001,Executive Protection
13653,134,2005,The Aura
36775,102,1967,The Ambushers
56373,111,1967,Day of Anger
612,164,2005,Munich
546,103,2005,Transamerica
2800,97,2005,Rumor Has It...
9641,94,2005,Cheaper by the Dozen 2
9927,94,2005,The Ringer
9681,112,2005,Casanova
10773,103,2005,Mrs Henderson Presents
18840,135,2005,The White Countess
18189,91,2005,Dirty Love
4495,97,1973,The Spirit of the Beehive
22014,84,2002,Our Father
18614,118,1989,Interrogation
22975,78,1979,Richard Pryor: Live in Concert
10597,82,2000,Kevin & Perry Go Large
88953,94,1970,The Ear
10809,116,2003,The Debutantes
13925,2,1986,Luxo Jr.
9687,103,2005,Keeping Mum
33081,141,2005,Paheli
20546,85,1998,Goodnight Mister Tom
20530,108,1949,Late Spring
9568,92,1996,The Dentist
43899,130,1935,David Copperfield
107667,98,1996,Family
18809,68,1969,How to Irritate People
17835,112,1984,Threads
6935,90,2001,Yamakasi
20641,88,2004,Love's Enduring Promise
154105,0,2001,After Image
66192,90,1989,After Midnight
11400,135,2005,The New World
37910,25,2002,Voices of a Distant Star
90967,113,1979,"When You Comin' Back, Red Ryder?"
13669,102,1945,Christmas in Connecticut
60566,101,1935,She
30095,84,1949,Passport to Pimlico
16665,82,1949,Whisky Galore!
63395,85,1949,A Run for Your Money
43355,90,1953,The Master of Ballantrae
14241,100,1964,7 Faces of Dr. Lao
79406,122,1965,Samurai Assassin
92285,102,1975,Lies My Father Told Me
42269,124,1974,We All Loved Each Other So Much
38785,84,2005,The Boys of Baraka
55544,74,1925,Tartuffe
4550,115,2005,Sympathy for Lady Vengeance
68646,92,2002,Superprodukcja
16433,88,2003,Grand Theft Parsons
30669,92,2003,Devil's Pond
78315,90,1943,The Cross of Lorraine
44345,98,2004,The Cutting Edge: The Magic of Movie Editing
46041,104,1966,The Quiller Memorandum
21735,121,1941,49th Parallel
6934,96,2004,Yesterday
174865,97,1966,Penelope
34081,99,2002,Ted Bundy
10045,84,2004,District B13
168705,95,2005,BloodRayne
1690,94,2005,Hostel
9900,94,2006,Grandma's Boy
9044,125,2006,Tristan & Isolde
9918,118,2006,Glory Road
17379,112,2006,Last Holiday
10982,80,2005,Hoodwinked!
25608,98,2003,April's Shower
834,106,2006,Underworld: Evolution
25890,98,2005,Looking for Comedy in the Muslim World
39345,90,1998,Casper Meets Wendy
44940,108,1957,Hell Drivers
26782,97,1965,Shadows of Forgotten Ancestors
37865,93,1990,Buried Alive
27742,118,2000,Séance
72856,100,1929,Hallelujah
4772,113,1966,Cul-de-sac
14226,107,2005,Riding Alone for Thousands of Miles
2455,110,1983,Confidentially Yours
12701,126,1985,Revolution
21519,106,1983,Project A
27622,106,1941,A Woman's Face
43626,173,1986,Sword of Gideon
16553,84,2005,Little Manhattan
25652,102,1996,Crocodile
39788,108,2004,Vinci
12517,88,2006,The Ordeal
65891,90,1970,The Dunwich Horror
24580,82,1955,The Creeping Unknown
11246,89,2002,Hellraiser: Hellseeker
49683,128,1966,Inside Daisy Clover
52728,86,1967,Gamera vs. Gyaos
23957,95,1979,Over the Edge
49653,100,2003,Roads to Koktebel
27344,67,1956,Swamp Women
7295,106,2005,8MM 2
78237,112,2005,On Probation
29952,97,2004,Bombón: The Dog
28638,118,1998,The Bird People in China
14942,86,2003,Thoughtcrimes
7509,115,2005,Water
24269,175,1998,The Temptations
2117,117,2005,Sophie Scholl: The Final Days
47250,87,1930,The Big House
36768,102,1984,Uuno Turhapuro armeijan leivissä
29040,135,2006,Matti: Hell Is for Heroes
9912,127,2005,The World's Fastest Indian
24163,102,1988,As Tears Go By
1969,93,2006,Bandidas
31858,76,1982,Made in Britain
8435,94,2005,A Cock and Bull Story
34187,88,1933,The Bitter Tea of General Yen
53367,132,2003,Charlie: The Life and Art of Charles Chaplin
38349,99,2004,Wilby Wonderful
124484,100,1994,The Mystery of Rampo
45759,137,2004,Helter Skelter
11183,105,1978,French Fried Vacation
13275,108,2006,Annapolis
11565,99,2006,Big Momma's House 2
11283,97,2005,Nanny McPhee
19416,81,2004,Double Dare
17,87,2006,The Dark
27568,93,1962,Panic in Year Zero!
27629,113,1951,Here Comes the Groom
45726,99,1956,Julie
33117,98,1950,Tea for Two
108994,141,1947,Green Dolphin Street
54227,113,1966,Lt. Robin Crusoe U.S.N.
25167,112,1963,Bye Bye Birdie
16452,103,2005,The Comedians of Comedy
61105,125,1967,The Honey Pot
31894,106,1995,The Tuskegee Airmen
9286,93,2006,Final Destination 3
86168,100,1963,I Could Go on Singing
15363,99,2006,Something New
30712,93,1998,Free Money
31416,95,1928,The Wind
292,100,2005,Dave Chappelle's Block Party
37631,124,1943,Madame Curie
77291,110,1999,Orfeu
196918,0,1993,The Sex of the Stars
1544,93,2005,Imagine Me & You
1651,123,1969,Mississippi Mermaid
33095,101,1994,Good Old Daze
33799,117,1998,Place Vendome
42328,96,1954,Broken Lance
61559,86,2005,Sabah
20981,47,2005,The Call of Cthulhu
33061,82,1986,Troll
5145,96,2005,The Business
9975,86,2006,Curious George
9754,105,2006,Firewall
36495,82,1940,The Great McGinty
52612,92,1999,Le créateur
23965,90,2004,The White Diamond
29269,76,2004,Tony Takitani
10263,98,2005,Tamara
7515,92,2005,London
15675,99,2006,Neil Young: Heart of Gold
9959,113,2006,Freedomland
14256,98,2006,Winter Passing
9036,120,2006,Eight Below
10073,83,2006,Date Movie
16781,110,2006,Madea's Family Reunion
24432,85,2006,Doogal
9920,87,2006,Ultraviolet
10025,103,2006,Just My Luck
17700,41,2006,Deep Sea 3D
2207,105,2006,16 Blocks
14086,125,2004,Agatha and the Storm
14887,97,1997,Bongwater
9756,110,2006,Half Light
34581,87,2005,Twist of Faith
6877,97,2006,Failure to Launch
14609,72,2006,Ultimate Avengers
950,91,2006,Ice Age: The Meltdown
9968,100,2005,The Big White
4173,105,1950,Stromboli
10116,107,2005,Shinobi: Heart Under Blade
113479,87,1980,Every Man for Himself
18493,43,1985,Chronos
16791,88,2004,Five Children and It
7483,90,2005,Free Zone
20442,91,1953,The Naked Spur
15590,96,2006,The Prince & Me 2: The Royal Wedding
1967,117,2006,Ask the Dust
752,132,2006,V for Vendetta
9655,105,2006,She's the Man
9388,92,2005,Thank You for Smoking
9950,125,2006,Find Me Guilty
388,129,2006,Inside Man
868,94,2005,Tsotsi
14191,104,2006,Aquamarine
25874,103,1969,The Illustrated Man
18009,85,1994,Leprechaun 2
19286,90,1995,Leprechaun 3
19287,95,1996,Leprechaun 4: In Space
18011,90,2000,Leprechaun in the Hood
114875,124,1960,The Dark at the Top of the Stairs
49781,98,1950,Story of a Love Affair
9648,97,2001,The Man Who Sued God
1379,78,2006,Lights in the Dusk
62719,86,1995,Kummeli Stories
29481,64,1940,Stranger on the Third Floor
55676,225,1995,A Personal Journey with Martin Scorsese Through American Movies
11573,96,1968,Inspector Clouseau
46828,93,1993,Son of the Pink Panther
35555,88,2005,Unknown White Male
582,137,2006,The Lives of Others
52885,90,1967,The Red and the White
143223,82,1999,Fatty Drives the Bus
42120,98,1987,City on Fire
88811,116,1996,"Goodbye South, Goodbye"
669,79,1922,Nanook of the North
49361,102,1972,Don't Torture a Duckling
98864,103,1980,Resurrection
37939,92,1963,Youth of the Beast
32052,114,1978,Go Tell the Spartans
34732,108,1970,They Call Me Mister Tibbs!
12763,108,2006,Take the Lead
56935,107,1977,The Lacemaker
13222,110,2005,The Devil and Daniel Johnston
42112,85,1983,L’argent
48764,65,1962,The Trial of Joan of Arc
1561,81,1967,Mouchette
31289,112,2006,The Caiman
186,110,2006,Lucky Number Slevin
8410,81,2005,The Wild Blue Yonder
51311,81,2003,Wheel of Time
21843,78,2004,Riot On!
219,121,2006,Volver
65873,0,2006,The N Word
13751,112,2006,Akeelah and the Bee
52345,106,2003,Lisbela and the Prisoner
10292,93,2005,Urban Legends: Bloody Mary
15639,89,2006,Larry the Cable Guy: Health Inspector
10069,100,2006,Stay Alive
43887,90,1935,Annie Oakley
3093,114,2006,Basic Instinct 2
9270,110,2005,Brick
11291,102,1977,The Brothers Lionheart
28349,90,2000,The Dead Hate the Living!
10177,93,2006,Evil Aliens
12591,78,2005,Santa's Slay
18045,80,2005,The Dark Hours
16070,98,2006,This Film Is Not Yet Rated
11348,101,2005,Fragile
13960,105,2006,ATL
41263,97,1986,The Brotherhood of Justice
9957,80,2006,The Benchwarmers
30139,99,2006,Phat Girlz
9389,105,2006,Renaissance
460,136,2005,Go for Zucker
28752,93,1961,The Curse of the Werewolf
19059,94,2005,Dead Fish
8998,88,2006,Friends with Money
44947,115,2000,The King Is Dancing
13468,90,2004,Keane
20521,109,2005,Reefer Madness: The Movie Musical
25428,111,2003,I Love Your Work
53296,102,2005,Beauty and the Bastard
79363,56,1955,Dementia
34193,107,1978,Magic
84954,97,1926,Secrets of a Soul
11490,95,2005,The Child
11304,128,2002,9/11
55368,138,1974,"Lacombe, Lucien"
18276,91,2006,Hoot
26514,97,1974,Where the Red Fern Grows
4257,83,2006,Scary Movie 4
2652,103,2005,Hard Candy
19592,91,2004,Dead Birds
1629,96,1967,La Chinoise
17111,97,2004,Shutter
9526,105,2006,A Prairie Home Companion
19126,113,2006,Even Money
80556,129,1977,The Chess Players
39045,83,1987,Pinocchio and the Emperor of the Night
27201,105,1978,Corvette Summer
41338,102,2005,The President's Last Bang
9904,94,2006,The Wild
50724,89,2005,My Brother's Wife
588,125,2006,Silent Hill
17247,96,2005,Battle in Heaven
9310,107,2006,American Dreamz
48369,95,1938,Hôtel du Nord
18858,103,2006,Irresistible
35545,89,1931,Mata Hari
1557,99,1998,23
16367,107,2005,Kinky Boots
17131,85,1942,The Glass Key
8982,108,2005,The Protector
956,126,2006,Mission: Impossible III
36253,114,2005,The Wayward Cloud
31506,140,1924,Die Nibelungen: Siegfried
42512,129,1924,Die Nibelungen: Kriemhild's Revenge
1416,96,2002,The Coast Guard
9530,99,2006,RV
9829,111,2006,United 93
10115,105,2006,Stick It
560,99,1948,Secret Beyond the Door
5717,87,2005,Man Push Cart
41292,143,2005,The World
14384,112,1970,Soldier Blue
28432,104,1933,Footlight Parade
19719,64,2004,LolliLove
10008,83,2005,An American Haunting
7870,112,2005,Down in the Valley
34019,132,2004,The Hidden Blade
7518,83,2006,Over the Hedge
9786,102,2006,Art School Confidential
503,99,2006,Poseidon
591,149,2006,The Da Vinci Code
36668,104,2006,X-Men: The Last Stand
9767,106,2006,The Break-Up
13689,120,2006,Peaceful Warrior
18164,90,2005,Twelve and Holding
15013,120,2005,Wah-Wah
21014,90,2006,Keeping Up with the Steins
920,117,2006,Cars
18484,111,2005,Wassup Rockers
9700,144,2005,The Lost City
14167,90,2005,Standing Still
12261,100,2005,Carlito's Way: Rise to Power
59892,83,1996,Conspirators of Pleasure
15264,87,1944,Tall in the Saddle
20330,80,1956,Beyond a Reasonable Doubt
44126,93,1989,Sinbad of the Seven Seas
55418,104,1973,The Earth Is a Sinful Song
101908,123,2005,Shanghai Dreams
12766,94,1954,Vera Cruz
15402,91,2005,The Notorious Bettie Page
26116,94,2005,The Mechanik
32446,90,1986,Parting Glances
80919,87,2005,Game 6
53905,103,2006,Marilyn Hotchkiss' Ballroom Dancing & Charm School
38344,98,2005,On a Clear Day
20021,105,2005,The King
9353,92,2006,Nacho Libre
2044,99,2006,The Lake House
9339,107,2006,Click
20945,71,1943,The Seventh Victim
122271,111,1971,Bleak Moments
50254,221,1974,Edvard Munch
28249,75,1921,The Ace of Hearts
350,109,2006,The Devil Wears Prada
58,151,2006,Pirates of the Caribbean: Dead Man's Chest
1819,108,2006,"You, Me and Dupree"
2295,97,2006,Clerks II
9697,110,2006,Lady in the Water
4474,95,2006,My Super Ex-Girlfriend
43240,89,1957,Tammy and the Bachelor
30022,94,1945,Lady on a Train
28673,104,1965,Nightmare Castle
20556,81,1970,Let It Be
4962,118,1999,"Farewell, Home Sweet Home"
1887,123,2006,Marie Antoinette
1841,105,1947,Lady in the Lake
71762,96,1971,Trial on the Road
13508,92,2006,Who Killed the Electric Car?
1611,118,2003,The Miracle of Bern
48693,217,1973,The Mother and the Whore
1781,100,2006,An Inconvenient Truth
43155,118,1938,Test Pilot
16270,83,1991,Career Opportunities
8997,91,2006,Hollow Man II
42003,120,1987,Chuck Berry: Hail! Hail! Rock 'n' Roll
63100,101,1968,Psych-Out
18404,83,2006,National Lampoon's Cattle Call
51571,116,1946,Sister Kenny
16074,85,2004,Mountain Patrol
10947,98,2006,High School Musical
71769,120,2003,Ice Bound - A Woman's Survival at the South Pole
34787,135,2005,Drawing Restraint 9
29138,90,2005,Crossing the Bridge: The Sound of Istanbul
17628,98,2005,I Am a Sex Addict
8443,98,2005,Lower City
18553,115,1999,Forever Mine
26567,93,2005,The War Within
34186,122,2005,The Ax
17021,99,2006,Adam & Steve
53231,80,1922,Beyond the Rocks
22747,90,2005,Bob the Butler
27320,91,2000,Jack Frost 2: Revenge of the Mutant Killer Snowman
17741,102,2005,Stoned
25563,96,1937,Marked Woman
146322,102,1979,Running
43147,80,1932,Blessed Event
151590,76,1931,Susan Lenox (Her Fall and Rise)
41796,102,1992,The Adjuster
9615,104,2006,The Fast and the Furious: Tokyo Drift
9513,78,2006,Garfield: A Tail of Two Kitties
20604,91,2005,Metal: A Headbanger's Journey
410,105,2005,Summer in Berlin
31692,99,1992,The Public Eye
25509,98,1949,The Bribe
31998,111,1945,Without Love
9917,97,2006,Waist Deep
10770,88,1979,The Sheriff and the Satellite Kid
4375,140,1966,Triple Cross
60269,102,1976,Mad Dog Morgan
51303,76,1929,Spite Marriage
1452,154,2006,Superman Returns
43654,90,1991,Edward II
7872,95,2006,The Road to Guantanamo
57406,98,2006,Leonard Cohen: I'm Your Man
